4970,korean fiction,fiction,29
4971,freedom of speech,science,83
4972,sikhs,fiction,25
4973,means of communication,psychology,29
4974,military research,psychology,21
4975,restaurants,fiction,186
4976,betrothal,fiction,33
4977,creative ability in children,psychology,24
4978,african american students,biography,35
4979,french,juvenile,469
4980,test pilots,biography,23
4981,indians of the west indies,juvenile,18
4982,dog owners,fiction,61
4983,preteens,fiction,53
4984,patience,fiction,75
4985,interplanetary voyages,fiction,136
4986,children with social disabilities,psychology,52
4987,homecoming,fiction,88
4988,courtesy in literature,literature,26
4989,culture in literature,literature,105
4990,vietnamese americans,fiction,37
4991,direction,psychology,71
4992,hot air balloons,fiction,20
4993,relationship novel,fiction,36
4994,railroad trains,fiction,170
4995,segregation in education,history,60
4996,women in the bible,literature,96
4997,fantasy games,fiction,83
4998,cancer in children,psychology,40
4999,construction equipment,fiction,47
5000,emotional problems of teenagers,fiction,95
5001,politics and education,politics,68
5002,activity programs in education,fiction,81
5003,catholicism,fiction,53
5004,thanatology,psychology,21
5005,fire extinction,juvenile,28
5006,leukemia,fiction,54
5007,melancholy,psychology,27
5008,comedians,biography,135
5009,newlyweds,fiction,24
5010,women in medicine,biography,38
5011,individual differences,fiction,61
5012,irish question,history,59
5013,operas,literature,48
5014,kites,fiction,42
5015,transformation,fiction,20
5016,psychiatric hospital care,psychology,34
5017,discipline,politics,61
5018,religious aspects of nationalism,politics,37
5019,african american teenage girls,fiction,48
5020,prison psychology,psychology,48
5021,registers of births,history,34
5022,poles,politics,42
5023,coptic church,history,32
5024,english nursery rhymes,juvenile,32
5025,allusions in literature,literature,28
5026,old norse literature,literature,40
5027,poliomyelitis,fiction,41
5028,ecologists,biography,29
5029,consultants,psychology,22
5030,medieval and modern latin language,literature,68
5031,sports and state,history,42
5032,nuclear industry,science,14
5033,supernatural in fiction,fiction,42
5034,welfare recipients,history,27
5035,musical groups,fiction,19
5036,labor supply,science,32
5037,depression,fiction,183
5038,chick lit,fiction,37
5039,folk art,juvenile,42
5040,argentina,history,36
5041,ear,biography,19
5042,desert animals,fiction,24
5043,contributions in political science,science,45
5044,religion and state,politics,159
5045,amour,psychology,235
5046,international finance,politics,50
5047,ritual in literature,literature,34
5048,soldiers of fortune,fiction,23
5049,communication in families,psychology,39
5050,women with disabilities,biography,25
5051,women television producers and directors,fiction,22
5052,documentary films,history,84
5053,alchemists,fiction,54
5054,bookstores,fiction,52
5055,folk music,history,118
5056,literature and anthropology,literature,115
5057,smoking,psychology,65
5058,architectural criticism,philosophy,24
5059,sound effects books,fiction,49
5060,american political satire,politics,32
5061,jewish learning and scholarship,biography,21
5062,yale university,biography,28
5063,world war,history,22
5064,intimidation,fiction,99
5065,skis and skiing,fiction,32
5066,gay youth,biography,43
5067,urban,science,86
5068,episcopal church,politics,72
5069,social security,science,307
5070,indic influences,history,45
5071,hungarians,history,24
5072,domestic relations,poetry,44
5073,confectionery,fiction,20
5074,mental processes,psychology,204
5075,japanese national characteristics,philosophy,30
5076,compassion,fiction,56
5077,women scientists,juvenile,133
5078,health planning,science,31
5079,women spies,fiction,125
5080,disc jockeys,biography,18
5081,biological models,psychology,30
5082,worry,juvenile,77
5083,biologists,biography,82
5084,prayers and devotions,literature,204
5085,american english,poetry,53
5086,english erotic literature,literature,25
5087,arapaho indians,fiction,27
5088,linguistic minorities,history,24
5089,spouse abuse,psychology,46
5090,military bases,history,25
5091,paranormal romance stories,romance,74
5092,delivery of health care,psychology,186
5093,turkey,politics,83
5094,runaway children,fiction,177
5095,safety,juvenile,102
5096,body,fiction,29
5097,schools in fiction,fiction,266
5098,prostitution,psychology,126
5099,religious tolerance,history,52
5100,philosophy of nature in literature,philosophy,30
5101,elves,fiction,140
5102,fund raising,fiction,69
5103,housing,science,93
5104,mongols,juvenile,51
5105,nature and nurture,psychology,90
5106,group identity in literature,literature,197
5107,soviet union,biography,392
5108,english verse drama,history,21
5109,sports in literature,literature,28
5110,fun,poetry,20
5111,irish dramatists,literature,24
5112,fetal death,psychology,45
5113,social systems,psychology,35
5114,oracles,fiction,24
5115,east india company,biography,35
5116,medical schools,science,22
5117,courtship,fiction,470
5118,african american art,biography,30
5119,arabic language materials,fiction,36
5120,african continental ancestry group,biography,41
5121,kultur,literature,473
5122,broadcasters,biography,29
5123,adolescent girls,psychology,104
5124,physical education for children,juvenile,16
5125,exoticism in literature,literature,52
5126,nonsense verses,fiction,98
5127,prophecy,history,76
5128,social choice,science,29
5129,crisis management,history,38
5130,ritual,psychology,77
5131,orientalists,biography,26
5132,attributes,history,31
5133,copyright,history,38
5134,effective teaching,psychology,50
5135,households,science,20
5136,sciences,science,629
5137,resurrection,juvenile,76
5138,head,biography,37
5139,women comedians,biography,30
5140,thrillers,thriller,528
5141,navajo indians,fiction,116
5142,pizza,fiction,32
5143,herbs,literature,32
5144,anatomists,biography,23
5145,chapbooks,fiction,23
5146,performing arts in literature,literature,23
5147,war poetry,poetry,32
5148,pigeons,fiction,42
5149,civil engineers,biography,31
5150,african american women journalists,fiction,27
5151,classical mythology,literature,75
5152,anthology,fiction,57
5153,treasure hunts,fiction,21
5154,hearing,juvenile,33
5155,obedience,fiction,68
5156,english christian fiction,fiction,64
5157,christian converts from judaism,biography,43
5158,government spending policy,science,27
5159,performance art,history,65
5160,interpersonal communication in children,psychology,24
5161,women in the food industry,fiction,53
5162,meteors,fiction,24
5163,metaphysics in literature,literature,24
5164,communication and technology,literature,19
5165,consumer protection,history,19
5166,addictive behavior,psychology,58
5167,anthroposophy,philosophy,15
5168,discrimination in medical care,politics,16
5169,french philosophy,philosophy,89
5170,pilgrims and pilgrimages in literature,literature,27
5171,alcohol,psychology,41
5172,moral education,psychology,83
5173,landscape architects,biography,37
5174,abnormal psychology,psychology,20
5175,income distribution,politics,79
5176,psycholinguistics,psychology,136
5177,village communities,history,23
5178,priests,fiction,143
5179,historical chronology,philosophy,22
5180,french picture dictionaries,juvenile,36
5181,italian fiction,fiction,38
5182,beetles,fiction,19
5183,interdisciplinary approach to knowledge,science,22
5184,christology,history,68
5185,child and youth studies,psychology,17
5186,home schooling,fiction,45
5187,women superheroes,fiction,24
5188,collectors and collecting,fiction,268
5189,children of aids patients,psychology,23
5190,punk rock musicians,biography,29
5191,medical missionaries,biography,38
5192,vocational education,young,23
5193,modern ethics,philosophy,70
5194,aeronautical engineers,biography,26
5195,language and culture,literature,246
5196,european philosophy,philosophy,33
5197,bible and literature,literature,41
5198,autism spectrum disorders,psychology,39
5199,human abnormalities,fiction,45
5200,affirmative action programs,politics,25
5201,in adulthood,psychology,17
5202,african american physicians,biography,23
5203,indian captivities,biography,80
5204,defectors,biography,51
5205,group processes,psychology,36
5206,memory disorders,psychology,72
5207,political ideologies,science,388
5208,inuits,fiction,60
5209,seasons,juvenile,250
5210,space and time in literature,literature,100
5211,ice skating,juvenile,61
5212,quarantine,politics,20
5213,heroes and heroines,fiction,152
5214,baby boom generation,fiction,31
5215,manga,fiction,121
5216,queens in literature,literature,46
5217,photograph collections,biography,47
5218,american christian literature,literature,33
5219,adult children of dysfunctional families,psychology,35
5220,correlation with content subjects,literature,17
5221,temptation,fiction,24
5222,developing countries,politics,135
5223,models,juvenile,38
5224,welsh language,history,31
5225,islamic studies,science,51
5226,upper class families,fiction,44
5227,chinese classics,history,23
5228,rhinoceroses,juvenile,45
5229,microsoft corporation,juvenile,26
5230,in infancy and childhood,psychology,92
5231,rape victims,fiction,92
5232,americans in fiction,fiction,60
5233,income tax,juvenile,11
5234,quilts,fiction,53
5235,photojournalists,biography,43
5236,poisoning,biography,52
5237,justice in literature,literature,33
5238,didactic fiction,fiction,39
5239,subjectivity in literature,literature,96
5240,resorts,fiction,39
5241,autobiographical memory,psychology,51
5242,cinematography,history,30
5243,english sea stories,literature,30
5244,psychotherapeutic processes,psychology,22
5245,public relations,politics,69
5246,editors,biography,131
5247,catholic,juvenile,64
5248,senile dementia,psychology,25
5249,data mining,psychology,24
5250,women librarians,fiction,39
5251,american prisoners and prisons,biography,36
5252,picnicking,fiction,31
5253,tall tales,fiction,38
5254,sex change,philosophy,26
5255,sex and law,history,18
5256,communicative disorders in children,psychology,16
5257,british naval operations,history,86
5258,digital communications,philosophy,16
5259,bones,juvenile,36
5260,life cycles,juvenile,38
5261,pornography,literature,65
5262,foreign elements,history,44
5263,political crimes and offenses,politics,122
5264,seduction in literature,literature,25
5265,male homosexuality,history,163
5266,veterinarians,fiction,120
5267,cocaine abuse,juvenile,22
5268,refuse and refuse disposal,juvenile,56
5269,number concept,juvenile,46
5270,working dogs,fiction,20
5271,medieval tales,literature,83
5272,social ethics,science,135
5273,hamsters,fiction,83
5274,hombres,psychology,34
5275,american fantasy poetry,fiction,107
5276,communism and culture,philosophy,22
5277,ants,fiction,49
5278,national football league,history,22
5279,judicial power,politics,28
5280,social work,science,247
5281,alpha male,fiction,70
5282,jewish scholars,biography,41
5283,prenatal care,psychology,26
5284,forced labor,fiction,72
5285,social change in literature,literature,66
5286,phobic disorders,psychology,22
5287,racing automobiles,fiction,24
5288,meteorologists,history,22
5289,judgment,psychology,53
5290,freemasonry,history,41
5291,conspiracy theories,philosophy,22
5292,community and school,psychology,21
5293,imitation,fiction,44
5294,first person narrative,history,39
5295,identification,politics,117
5296,creativity,biography,109
5297,czech literature,literature,32
